Institucion,Area,Sexo,Cargo,Tiempo_Trabajo_Anios,Sueldo_Promedio_Institucion,Sueldo_Bruto,Predicciones
CODEPESCA,Pesca,M,Ingeniero,26,34814,71633,-2054.717028396366
UASD,Educación,F,Profesor,3,53580,70135,-2052.1039294703082
MOPC,Infraestructura,M,Arquitecto,10,32114,99544,-2056.9314042262085
MJ,Justicia,F,Abogada,33,36084,99878,-2050.7325700961737
SALUD,Medicina,M,Fisioterapeuta,14,49498,71788,-2054.3182333030068
CODEPESCA,Pesca,F,Ingeniero,19,41741,30397,-2051.681653078188
UASD,Educación,M,Profesor,34,56251,30434,-2051.1338860550372
MOPC,Infraestructura,F,Arquitecto,4,44476,31374,-2053.108504367087
MJ,Justicia,M,Abogada,38,59115,23733,-2050.3104726004185
SALUD,Medicina,F,Fisioterapeuta,2,47981,36594,-2052.911668902771
CODEPESCA,Pesca,M,Ingeniero,2,46185,79662,-2056.1377760307287
UASD,Educación,F,Profesor,32,59421,37324,-2047.973613790969
MOPC,Infraestructura,M,Arquitecto,30,35223,44692,-2054.196222006856
MJ,Justicia,F,Abogada,33,37126,89050,-2050.6041315781117
SALUD,Medicina,M,Fisioterapeuta,37,51017,75534,-2051.42624260547
CODEPESCA,Pesca,F,Ingeniero,10,48170,84500,-2051.947587628416
UASD,Educación,M,Profesor,35,36681,55177,-2053.428516162986
MOPC,Infraestructura,F,Arquitecto,17,33500,94900,-2052.9326475881135
MJ,Justicia,M,Abogada,5,39457,39271,-2056.614285312434
SALUD,Medicina,F,Fisioterapeuta,4,32697,35653,-2054.5604019719385
CODEPESCA,Pesca,M,Ingeniero,30,30992,44159,-2054.717741555725
UASD,Educación,F,Profesor,23,40003,35274,-2051.4254892014224
MOPC,Infraestructura,M,Arquitecto,17,48789,94258,-2054.052831413678
MJ,Justicia,F,Abogada,35,30959,95637,-2051.129089245001
SALUD,Medicina,M,Fisioterapeuta,22,44260,31592,-2054.023092371765
CODEPESCA,Pesca,F,Ingeniero,4,46673,73104,-2052.83769877766
UASD,Educación,M,Profesor,14,39792,82406,-2055.514609748604
MOPC,Infraestructura,F,Arquitecto,17,58151,78822,-2049.894127522132
MJ,Justicia,M,Abogada,16,48144,50409,-2054.249933208444
SALUD,Medicina,F,Fisioterapeuta,39,52099,33549,-2048.052948001414
CODEPESCA,Pesca,M,Ingeniero,30,50726,73930,-2052.2852984506953
UASD,Educación,F,Profesor,23,50235,47515,-2050.164277189126
MOPC,Infraestructura,M,Arquitecto,3,46047,66233,-2056.0371880168104
MJ,Justicia,F,Abogada,29,48507,41702,-2049.6716844859
SALUD,Medicina,M,Fisioterapeuta,36,35978,88282,-2053.3975709155793
CODEPESCA,Pesca,F,Ingeniero,10,48471,85542,-2051.9104859067875
UASD,Educación,M,Profesor,7,41555,84067,-2056.120486403714
MOPC,Infraestructura,F,Arquitecto,17,39693,81765,-2052.169288910225
MJ,Justicia,M,Abogada,23,45826,92176,-2053.7124667045086
SALUD,Medicina,F,Fisioterapeuta,22,39477,97323,-2051.607922873684
CODEPESCA,Pesca,M,Ingeniero,36,36303,20571,-2053.3575109171434
UASD,Educación,F,Profesor,32,51516,95229,-2048.9479962144646
MOPC,Infraestructura,M,Arquitecto,12,44546,22616,-2055.1638206287607
MJ,Justicia,F,Abogada,10,32379,80036,-2053.8940105062675
SALUD,Medicina,M,Fisioterapeuta,1,58455,46860,-2054.7429551184177
CODEPESCA,Pesca,F,Ingeniero,17,31506,34377,-2053.1784310862095
UASD,Educación,M,Profesor,24,45185,37354,-2053.673879242016
MOPC,Infraestructura,F,Arquitecto,16,57775,84602,-2050.058071964346
MJ,Justicia,M,Abogada,1,45580,26001,-2056.329947364148
SALUD,Medicina,F,Fisioterapeuta,4,43475,63854,-2053.2318891622695
CODEPESCA,Pesca,M,Ingeniero,7,48487,31194,-2055.2660374524594
UASD,Educación,F,Profesor,6,43535,42111,-2052.9892972591265
MOPC,Infraestructura,M,Arquitecto,34,44950,33213,-2052.5268646468044
MJ,Justicia,F,Abogada,29,34630,71536,-2051.3821847883473
SALUD,Medicina,M,Fisioterapeuta,26,41079,30380,-2053.9447948880547
CODEPESCA,Pesca,F,Ingeniero,19,45898,70319,-2051.169254882809
UASD,Educación,M,Profesor,28,53152,30324,-2052.221462181187
MOPC,Infraestructura,F,Arquitecto,24,37066,51602,-2051.669910220188
MJ,Justicia,M,Abogada,4,56787,69956,-2054.595761039858
SALUD,Medicina,F,Fisioterapeuta,29,36959,78218,-2051.0951086764785
CODEPESCA,Pesca,M,Ingeniero,25,43086,47977,-2053.8150070955835
UASD,Educación,F,Profesor,18,51084,27342,-2050.6476186748673
MOPC,Infraestructura,M,Arquitecto,16,40761,45982,-2055.1599731113743
MJ,Justicia,F,Abogada,3,54973,76449,-2051.932226153935
SALUD,Medicina,M,Fisioterapeuta,28,48460,73144,-2052.799805297068
CODEPESCA,Pesca,F,Ingeniero,7,52477,77190,-2051.7694945196754
UASD,Educación,M,Profesor,24,59691,70009,-2051.8858474349036
MOPC,Infraestructura,F,Arquitecto,31,41150,76400,-2050.343323377832
MJ,Justicia,M,Abogada,1,47342,97536,-2056.1127605418587
SALUD,Medicina,F,Fisioterapeuta,2,30157,47026,-2055.1086824785307
CODEPESCA,Pesca,M,Ingeniero,7,30221,84961,-2057.517532626092
UASD,Educación,F,Profesor,10,46051,67311,-2052.208778818218
MOPC,Infraestructura,M,Arquitecto,25,49357,47070,-2053.0420340180704
MJ,Justicia,F,Abogada,10,45763,46412,-2052.244278139909
SALUD,Medicina,M,Fisioterapeuta,14,41100,97611,-2055.353383662591
CODEPESCA,Pesca,F,Ingeniero,8,54912,73025,-2051.351754579678
UASD,Educación,M,Profesor,4,34099,38294,-2057.392318715287
MOPC,Infraestructura,F,Arquitecto,31,52829,97479,-2048.903751926345
MJ,Justicia,M,Abogada,26,39326,99529,-2054.160872356542
SALUD,Medicina,F,Fisioterapeuta,12,55316,35798,-2050.8315644978366
CODEPESCA,Pesca,M,Ingeniero,24,46031,45009,-2053.569599984549
UASD,Educación,F,Profesor,16,42321,25901,-2051.9629557053577
MOPC,Infraestructura,M,Arquitecto,5,32237,38677,-2057.5042335853796
MJ,Justicia,F,Abogada,30,54829,83768,-2048.774826964609
SALUD,Medicina,M,Fisioterapeuta,38,53941,25209,-2050.9482277755187
CODEPESCA,Pesca,F,Ingeniero,13,30593,35001,-2053.7613612886785
UASD,Educación,M,Profesor,6,43647,40924,-2055.9802213808825
MOPC,Infraestructura,F,Arquitecto,21,38551,41413,-2051.839661159405
MJ,Justicia,M,Abogada,24,50460,85840,-2053.0236746520177
SALUD,Medicina,F,Fisioterapeuta,12,38294,81034,-2052.9297223236094
CODEPESCA,Pesca,M,Ingeniero,18,46537,69666,-2054.2128182818938
UASD,Educación,F,Profesor,19,44067,54415,-2051.3949467509206
MOPC,Infraestructura,M,Arquitecto,26,51845,82927,-2052.61776121679
MJ,Justicia,F,Abogada,34,30533,25719,-2051.2991967638977
SALUD,Medicina,M,Fisioterapeuta,30,53827,27992,-2051.90306443485
CODEPESCA,Pesca,F,Ingeniero,24,43564,29385,-2050.8689567745364
UASD,Educación,M,Profesor,33,44946,36482,-2052.644955798501
MOPC,Infraestructura,F,Arquitecto,26,39136,74358,-2051.1795626344106
MJ,Justicia,M,Abogada,38,37360,57848,-2052.992027264953
SALUD,Medicina,F,Fisioterapeuta,36,57810,44453,-2047.70179569943
CODEPESCA,Pesca,M,Ingeniero,26,44508,34458,-2053.5221310891725
UASD,Educación,F,Profesor,27,47082,62279,-2050.082528382474
MOPC,Infraestructura,M,Arquitecto,36,34955,23954,-2053.5236674645025
MJ,Justicia,F,Abogada,24,54866,29703,-2049.4758549212356
SALUD,Medicina,M,Fisioterapeuta,22,38345,97783,-2054.7521843432987
CODEPESCA,Pesca,F,Ingeniero,2,48846,56739,-2052.8050476761646
UASD,Educación,M,Profesor,30,40191,25175,-2053.583858707688
MOPC,Infraestructura,F,Arquitecto,2,51896,73213,-2052.429099998535
MJ,Justicia,M,Abogada,14,32826,44412,-2056.373249592003
SALUD,Medicina,F,Fisioterapeuta,7,51449,93121,-2051.8962073762664
CODEPESCA,Pesca,M,Ingeniero,9,32976,90490,-2056.942750889765
UASD,Educación,F,Profesor,7,48968,89181,-2052.2020192412497
MOPC,Infraestructura,M,Arquitecto,13,50698,61136,-2054.28791756819
MJ,Justicia,F,Abogada,17,36492,51553,-2052.563849079436
SALUD,Medicina,M,Fisioterapeuta,31,56928,87686,-2051.4032323134425
CODEPESCA,Pesca,F,Ingeniero,36,55641,92827,-2047.9691499659148
UASD,Educación,M,Profesor,11,31701,76021,-2056.864713134044
MOPC,Infraestructura,F,Arquitecto,22,40727,39170,-2051.4538459566224
MJ,Justicia,M,Abogada,24,42075,79282,-2054.057222611664
SALUD,Medicina,F,Fisioterapeuta,31,30292,33724,-2051.6816971101925
CODEPESCA,Pesca,M,Ingeniero,11,37137,83160,-2056.194663437128
UASD,Educación,F,Profesor,29,52941,79558,-2049.1251428457003
MOPC,Infraestructura,M,Arquitecto,22,52595,92040,-2052.9957074888007
MJ,Justicia,F,Abogada,17,50867,95012,-2050.7919645332313
SALUD,Medicina,M,Fisioterapeuta,27,46214,94940,-2053.1942488072054
CODEPESCA,Pesca,F,Ingeniero,12,53088,28107,-2051.1061911948063
UASD,Educación,M,Profesor,37,39555,43259,-2052.839066304155
MOPC,Infraestructura,F,Arquitecto,30,51597,29606,-2049.1732082413628
MJ,Justicia,M,Abogada,5,43635,93502,-2056.099298624848
SALUD,Medicina,F,Fisioterapeuta,2,32213,44514,-2054.8552567653483
CODEPESCA,Pesca,M,Ingeniero,39,48347,87212,-2051.5201546891894
UASD,Educación,F,Profesor,18,44817,93582,-2051.420098706246
MOPC,Infraestructura,M,Arquitecto,30,32419,38470,-2054.5418473472077
MJ,Justicia,F,Abogada,20,54083,99868,-2050.0427611243304
SALUD,Medicina,M,Fisioterapeuta,1,48624,85662,-2055.954739255721
CODEPESCA,Pesca,F,Ingeniero,16,45650,23071,-2051.55261805984
UASD,Educación,M,Profesor,35,48748,38570,-2051.9411192364437
MOPC,Infraestructura,F,Arquitecto,9,55942,75634,-2051.1071970944577
MJ,Justicia,M,Abogada,10,35975,22550,-2056.45549144479
SALUD,Medicina,F,Fisioterapeuta,24,54202,70620,-2049.5577005795785
CODEPESCA,Pesca,M,Ingeniero,17,38804,27289,-2055.2835978271637
UASD,Educación,F,Profesor,19,39030,39876,-2052.0158150959105
MOPC,Infraestructura,M,Arquitecto,27,47943,66575,-2052.9811296155262
MJ,Justicia,F,Abogada,4,45390,66825,-2052.9958433253314
SALUD,Medicina,M,Fisioterapeuta,17,52045,28818,-2053.651491860117
CODEPESCA,Pesca,F,Ingeniero,9,31050,80296,-2054.1754231900486
UASD,Educación,M,Profesor,15,49185,28505,-2054.2392160574773
MOPC,Infraestructura,F,Arquitecto,30,52775,81640,-2049.028006154724
MJ,Justicia,M,Abogada,17,36305,81795,-2055.5916283997526
SALUD,Medicina,F,Fisioterapeuta,15,42750,78559,-2052.027674612984
CODEPESCA,Pesca,M,Ingeniero,6,57794,58725,-2054.23644046435
UASD,Educación,F,Profesor,8,56030,82854,-2051.2139481850586
MOPC,Infraestructura,M,Arquitecto,35,50248,37760,-2051.75622693597
MJ,Justicia,F,Abogada,25,48438,69895,-2050.1505819539693
SALUD,Medicina,M,Fisioterapeuta,25,44621,57585,-2053.6258006414323
CODEPESCA,Pesca,F,Ingeniero,31,50265,69688,-2049.2197944986215
UASD,Educación,M,Profesor,30,33711,28504,-2054.382593445733
MOPC,Infraestructura,F,Arquitecto,18,39954,96682,-2052.0195195443807
MJ,Justicia,M,Abogada,33,53015,63076,-2051.6503584834873
SALUD,Medicina,F,Fisioterapeuta,20,51972,97025,-2050.3029662218632
CODEPESCA,Pesca,M,Ingeniero,30,42825,28390,-2053.2591878280564
UASD,Educación,F,Profesor,4,32001,24789,-2054.646191999358
MOPC,Infraestructura,M,Arquitecto,25,31996,98137,-2055.1819775037507
MJ,Justicia,F,Abogada,28,53354,25422,-2049.1918339378653
SALUD,Medicina,M,Fisioterapeuta,38,41617,39933,-2052.467302916209
CODEPESCA,Pesca,F,Ingeniero,31,39179,94172,-2050.586271860654
UASD,Educación,M,Profesor,13,52076,92629,-2054.1180631748216
MOPC,Infraestructura,F,Arquitecto,6,34103,75994,-2054.151900044504
MJ,Justicia,M,Abogada,9,40701,31983,-2055.9905555423265
SALUD,Medicina,F,Fisioterapeuta,19,56514,98366,-2049.8607104415914
CODEPESCA,Pesca,M,Ingeniero,8,55913,37978,-2054.2330991980198
UASD,Educación,F,Profesor,5,39669,80784,-2053.5834244537755
MOPC,Infraestructura,M,Arquitecto,4,42283,22468,-2056.3835463239034
MJ,Justicia,F,Abogada,36,33099,94263,-2050.7477114574303
SALUD,Medicina,M,Fisioterapeuta,35,38711,81483,-2053.1782952496787
CODEPESCA,Pesca,F,Ingeniero,17,33028,45910,-2052.9908270319957
UASD,Educación,M,Profesor,10,52093,58151,-2054.468762045435
MOPC,Infraestructura,F,Arquitecto,9,55055,68578,-2051.2165300748043
MJ,Justicia,M,Abogada,25,30048,28702,-2055.422090971299
SALUD,Medicina,F,Fisioterapeuta,5,53272,77076,-2051.9066978115484
CODEPESCA,Pesca,M,Ingeniero,33,39746,65759,-2053.2859157734756
UASD,Educación,F,Profesor,22,58373,64024,-2049.2787729338525
MOPC,Infraestructura,M,Arquitecto,6,46869,28017,-2055.5830727194652
MJ,Justicia,F,Abogada,2,48002,42820,-2052.909080410564
SALUD,Medicina,M,Fisioterapeuta,15,53985,53084,-2053.647560695962
CODEPESCA,Pesca,F,Ingeniero,37,38365,25063,-2049.981018115673
UASD,Educación,M,Profesor,19,31536,78990,-2055.9442664426006
MOPC,Infraestructura,F,Arquitecto,35,34790,79517,-2050.656874309592
MJ,Justicia,M,Abogada,18,45026,56600,-2054.3990664592375
SALUD,Medicina,F,Fisioterapeuta,21,54919,92012,-2049.822116376638
CODEPESCA,Pesca,M,Ingeniero,32,40464,64783,-2053.3150120978776
UASD,Educación,F,Profesor,26,45533,95520,-2050.3910586036577
MOPC,Infraestructura,M,Arquitecto,33,53820,78850,-2051.5511329488995
MJ,Justicia,F,Abogada,28,54068,79671,-2049.1038252028397
SALUD,Medicina,M,Fisioterapeuta,33,31117,51107,-2054.349539547333
CODEPESCA,Pesca,F,Ingeniero,32,58958,93185,-2048.0306838810484
UASD,Educación,M,Profesor,5,56995,87471,-2054.4525245352975
MOPC,Infraestructura,F,Arquitecto,7,30010,35959,-2054.5388113961676
MJ,Justicia,M,Abogada,3,48377,63578,-2055.7499886434084
SALUD,Medicina,F,Fisioterapeuta,30,32179,51119,-2051.566700701759
CODEPESCA,Pesca,M,Ingeniero,21,34411,44567,-2055.354693322236
UASD,Educación,F,Profesor,3,31564,48852,-2054.8176553951243
MOPC,Infraestructura,M,Arquitecto,33,51252,33154,-2051.8676685673104
MJ,Justicia,F,Abogada,37,46986,99954,-2048.918380434085
SALUD,Medicina,M,Fisioterapeuta,28,44618,92630,-2053.2733761093473
CODEPESCA,Pesca,F,Ingeniero,8,45065,97255,-2052.5655109015197
UASD,Educación,M,Profesor,33,51677,69570,-2051.8152824155095
MOPC,Infraestructura,F,Arquitecto,22,59541,94963,-2049.1348034625503
MJ,Justicia,M,Abogada,12,45690,69984,-2055.022809434266
SALUD,Medicina,F,Fisioterapeuta,33,33727,94687,-2051.0230975309846
CODEPESCA,Pesca,M,Ingeniero,25,40084,29188,-2054.1850382195976
UASD,Educación,F,Profesor,19,45572,20112,-2051.2094381427787
MOPC,Infraestructura,M,Arquitecto,38,52119,39018,-2051.1728102898273
MJ,Justicia,F,Abogada,3,46939,33882,-2052.9225093152713
SALUD,Medicina,M,Fisioterapeuta,2,49730,90066,-2055.700813893943
CODEPESCA,Pesca,F,Ingeniero,4,47383,96629,-2052.750183088769
UASD,Educación,M,Profesor,18,35997,20101,-2055.5119948465544
MOPC,Infraestructura,F,Arquitecto,2,35079,27431,-2054.5019892099103
MJ,Justicia,M,Abogada,8,56595,40118,-2054.1490348320713
SALUD,Medicina,F,Fisioterapeuta,16,47497,45653,-2051.32495400719
CODEPESCA,Pesca,M,Ingeniero,33,32074,90913,-2054.231578259631
UASD,Educación,F,Profesor,13,53600,91124,-2050.9254831840162
MOPC,Infraestructura,M,Arquitecto,30,49868,76496,-2052.3910568465662
MJ,Justicia,F,Abogada,13,48341,99912,-2051.5737155894763
SALUD,Medicina,M,Fisioterapeuta,16,33192,80709,-2056.092939659564
CODEPESCA,Pesca,F,Ingeniero,35,37244,98193,-2050.3543905060174
UASD,Educación,M,Profesor,23,31690,45483,-2055.454891744171
MOPC,Infraestructura,F,Arquitecto,29,33157,39522,-2051.563749027412
MJ,Justicia,M,Abogada,33,59884,59430,-2050.803675008852
SALUD,Medicina,F,Fisioterapeuta,15,47767,50283,-2051.409271498667
CODEPESCA,Pesca,M,Ingeniero,39,30460,74893,-2053.7249337415687
UASD,Educación,F,Profesor,28,34318,60712,-2051.5382404924076
MOPC,Infraestructura,M,Arquitecto,30,33495,48795,-2054.4092179370014
MJ,Justicia,F,Abogada,11,50535,62905,-2051.538475995774
SALUD,Medicina,M,Fisioterapeuta,2,55764,96294,-2054.957053799905
CODEPESCA,Pesca,F,Ingeniero,26,34384,35661,-2051.7653014423104
UASD,Educación,M,Profesor,33,39963,24973,-2053.2591680206738
MOPC,Infraestructura,F,Arquitecto,34,31910,62856,-2051.129465632063
MJ,Justicia,M,Abogada,7,32536,66975,-2057.2321821756946
SALUD,Medicina,F,Fisioterapeuta,36,49341,79147,-2048.7456976279036
CODEPESCA,Pesca,M,Ingeniero,15,47547,51170,-2054.4411184495943
UASD,Educación,F,Profesor,33,42534,32343,-2049.9375332041377
MOPC,Infraestructura,M,Arquitecto,12,54979,96323,-2053.8778330482005
MJ,Justicia,F,Abogada,4,49753,99807,-2052.458053254021
SALUD,Medicina,M,Fisioterapeuta,31,35075,39888,-2054.096866608274
CODEPESCA,Pesca,F,Ingeniero,10,47397,85141,-2052.0428687939266
UASD,Educación,M,Profesor,24,56340,91242,-2052.2988968341615
MOPC,Infraestructura,F,Arquitecto,21,44553,40205,-2051.0998454344435
MJ,Justicia,M,Abogada,34,40594,94921,-2053.0637918873795
SALUD,Medicina,F,Fisioterapeuta,3,46755,64825,-2052.9451894374624
CODEPESCA,Pesca,M,Ingeniero,13,33345,85852,-2056.4268749616012
UASD,Educación,F,Profesor,2,39413,69884,-2053.9677737230754
MOPC,Infraestructura,M,Arquitecto,17,48151,35992,-2054.1314722721463
MJ,Justicia,F,Abogada,25,41451,65876,-2051.011810289575
SALUD,Medicina,M,Fisioterapeuta,8,36523,74874,-2056.623140335474
CODEPESCA,Pesca,F,Ingeniero,24,37075,71282,-2051.668800866385
UASD,Educación,M,Profesor,14,46514,73981,-2054.6860457194157
MOPC,Infraestructura,F,Arquitecto,7,43704,32977,-2052.850867954378
MJ,Justicia,M,Abogada,31,48353,65297,-2052.4601999644824
SALUD,Medicina,F,Fisioterapeuta,34,49809,57707,-2048.9232074412794
CODEPESCA,Pesca,M,Ingeniero,23,45017,96026,-2053.812185285231
UASD,Educación,F,Profesor,26,42705,24666,-2050.739642220817
MOPC,Infraestructura,M,Arquitecto,7,51149,45479,-2054.937915249886
MJ,Justicia,F,Abogada,37,54797,30162,-2047.9555845947525
SALUD,Medicina,M,Fisioterapeuta,24,53673,60521,-2052.627635344403
CODEPESCA,Pesca,F,Ingeniero,26,50252,33476,-2049.809387426368
UASD,Educación,M,Profesor,2,46516,42430,-2056.096976463091
MOPC,Infraestructura,F,Arquitecto,34,34140,93953,-2050.854592412026
MJ,Justicia,M,Abogada,36,39258,54599,-2052.9932730852106
SALUD,Medicina,F,Fisioterapeuta,20,49687,65698,-2050.5846188262512
CODEPESCA,Pesca,M,Ingeniero,4,53007,22318,-2055.0616896370516
UASD,Educación,F,Profesor,1,42416,76978,-2053.7152174430894
MOPC,Infraestructura,M,Arquitecto,6,54887,20964,-2054.5947617426677
MJ,Justicia,F,Abogada,25,54665,56366,-2049.383032383937
SALUD,Medicina,M,Fisioterapeuta,4,48439,64758,-2055.6247483227603
CODEPESCA,Pesca,F,Ingeniero,26,56907,63715,-2048.989081919934
UASD,Educación,M,Profesor,18,53540,69648,-2053.34961776175
MOPC,Infraestructura,F,Arquitecto,5,35391,40739,-2054.110737294726
MJ,Justicia,M,Abogada,39,30502,93445,-2053.7197567571557
SALUD,Medicina,F,Fisioterapeuta,17,51821,55919,-2050.67437303013
CODEPESCA,Pesca,M,Ingeniero,35,54862,78989,-2051.1874982197137
UASD,Educación,F,Profesor,21,59272,45564,-2049.285558920664
MOPC,Infraestructura,M,Arquitecto,19,47430,57028,-2053.9851476267836
MJ,Justicia,F,Abogada,11,43627,85477,-2052.3899666702214
SALUD,Medicina,M,Fisioterapeuta,28,47403,93041,-2052.930092738135
CODEPESCA,Pesca,F,Ingeniero,7,34607,52580,-2053.972178125983
UASD,Educación,M,Profesor,16,56058,66531,-2053.2744414311455
MOPC,Infraestructura,F,Arquitecto,7,49230,80881,-2052.169724719434
MJ,Justicia,M,Abogada,7,33299,86788,-2057.1381336255204
SALUD,Medicina,F,Fisioterapeuta,6,47094,67378,-2052.55060946087
CODEPESCA,Pesca,M,Ingeniero,17,41840,97991,-2054.9093758110052
UASD,Educación,F,Profesor,13,40189,55154,-2052.578543611783
MOPC,Infraestructura,M,Arquitecto,19,50884,24257,-2053.55940228956
MJ,Justicia,F,Abogada,12,43299,97687,-2052.3127983476966
SALUD,Medicina,M,Fisioterapeuta,26,35164,37228,-2054.673886859589
CODEPESCA,Pesca,F,Ingeniero,23,50420,92119,-2050.141473805401
UASD,Educación,M,Profesor,19,40497,35457,-2054.839719839572
MOPC,Infraestructura,F,Arquitecto,13,45940,58957,-2051.8696665317675
MJ,Justicia,M,Abogada,34,35750,43627,-2053.660870756375
SALUD,Medicina,F,Fisioterapeuta,12,56853,61865,-2050.642111520618
CODEPESCA,Pesca,M,Ingeniero,13,46003,67909,-2054.866630468672
UASD,Educación,F,Profesor,28,50548,58751,-2049.537705801284
MOPC,Infraestructura,M,Arquitecto,32,48279,35459,-2052.351723212411
MJ,Justicia,F,Abogada,7,59025,50093,-2050.9623779973417
SALUD,Medicina,M,Fisioterapeuta,3,38727,54689,-2056.939462443121
CODEPESCA,Pesca,F,Ingeniero,7,53519,62450,-2051.641056001613
UASD,Educación,M,Profesor,19,49376,39523,-2053.7452806823026
MOPC,Infraestructura,F,Arquitecto,7,56319,37989,-2051.295923707396
MJ,Justicia,M,Abogada,15,59207,89158,-2053.003888967247
SALUD,Medicina,F,Fisioterapeuta,20,40056,26195,-2051.7717506568247
CODEPESCA,Pesca,M,Ingeniero,19,55026,64897,-2053.0488530171856
UASD,Educación,F,Profesor,1,42415,66982,-2053.715340704623
MOPC,Infraestructura,M,Arquitecto,24,38502,47864,-2054.497636071392
MJ,Justicia,F,Abogada,19,53522,97009,-2050.2295089502695
SALUD,Medicina,M,Fisioterapeuta,3,54296,51341,-2055.02040362574
CODEPESCA,Pesca,F,Ingeniero,29,50656,64600,-2049.4067954500883
UASD,Educación,M,Profesor,31,33573,54276,-2054.282005431815
MOPC,Infraestructura,F,Arquitecto,25,45051,73307,-2050.5680687684385
MJ,Justicia,M,Abogada,23,35046,59646,-2055.041226037245
SALUD,Medicina,F,Fisioterapeuta,33,35354,71281,-2050.8225510157376
CODEPESCA,Pesca,M,Ingeniero,31,52560,73271,-2051.9416386924213
UASD,Educación,F,Profesor,24,52053,92759,-2049.8225896153904
MOPC,Infraestructura,M,Arquitecto,22,59237,70712,-2052.177004382304
MJ,Justicia,F,Abogada,18,50443,71213,-2050.7266293179364
SALUD,Medicina,M,Fisioterapeuta,27,30192,21222,-2055.16914509933
CODEPESCA,Pesca,F,Ingeniero,19,50489,89052,-2050.6033611818266
UASD,Educación,M,Profesor,29,52170,43337,-2052.224906901668
MOPC,Infraestructura,F,Arquitecto,18,54237,26643,-2050.2589750592724
MJ,Justicia,M,Abogada,38,38920,22364,-2052.79973927246
SALUD,Medicina,F,Fisioterapeuta,30,54701,20874,-2048.790604440916
CODEPESCA,Pesca,M,Ingeniero,7,57766,52001,-2054.1222936817303
UASD,Educación,F,Profesor,22,35194,87153,-2052.1358520223025
MOPC,Infraestructura,M,Arquitecto,37,38123,69981,-2053.0155768203404
MJ,Justicia,F,Abogada,1,51553,49600,-2052.5889768101383
SALUD,Medicina,M,Fisioterapeuta,36,32082,29536,-2053.877797850676
CODEPESCA,Pesca,F,Ingeniero,12,58465,44785,-2050.443413928376
UASD,Educación,M,Profesor,32,45900,88822,-2052.6449624009615
MOPC,Infraestructura,F,Arquitecto,39,45936,54840,-2048.8126088332924
MJ,Justicia,M,Abogada,21,58052,76335,-2052.4406674052398
SALUD,Medicina,F,Fisioterapeuta,18,36415,35477,-2052.455742111965
CODEPESCA,Pesca,M,Ingeniero,24,45302,97816,-2053.659457642579
UASD,Educación,F,Profesor,18,47931,66231,-2051.0362622904627
MOPC,Infraestructura,M,Arquitecto,21,34687,91327,-2055.3206731389487
MJ,Justicia,F,Abogada,2,58432,31155,-2051.623462614605
SALUD,Medicina,M,Fisioterapeuta,20,44177,85365,-2054.2685192901818
CODEPESCA,Pesca,F,Ingeniero,27,54965,36129,-2049.1108577127184
UASD,Educación,M,Profesor,2,33056,39173,-2057.7560767060068
MOPC,Infraestructura,F,Arquitecto,6,34239,82181,-2054.135136475928
MJ,Justicia,M,Abogada,20,48115,84749,-2053.783115370672
SALUD,Medicina,F,Fisioterapeuta,9,51632,96897,-2051.638454304485
CODEPESCA,Pesca,M,Ingeniero,23,55560,31394,-2052.5126389359693
UASD,Educación,F,Profesor,1,59626,92765,-2051.59388644899
MOPC,Infraestructura,M,Arquitecto,17,54052,53540,-2053.4041059620836
MJ,Justicia,F,Abogada,19,39038,46526,-2052.0148290036414
SALUD,Medicina,M,Fisioterapeuta,14,56053,49015,-2053.5102539499376
CODEPESCA,Pesca,F,Ingeniero,22,36343,93011,-2051.9942245201396
UASD,Educación,M,Profesor,2,43211,95427,-2056.504355831801
MOPC,Infraestructura,F,Arquitecto,13,48843,59928,-2051.5118382995843
MJ,Justicia,M,Abogada,30,44156,40681,-2053.095126726769
SALUD,Medicina,F,Fisioterapeuta,9,55317,82936,-2051.1842355529884
CODEPESCA,Pesca,M,Ingeniero,16,37587,52459,-2055.551205219176
UASD,Educación,F,Profesor,35,54570,59296,-2048.2187611740146
MOPC,Infraestructura,M,Arquitecto,5,30527,28808,-2057.715010807919
MJ,Justicia,F,Abogada,24,30742,39652,-2052.449416158984
SALUD,Medicina,M,Fisioterapeuta,15,34674,92042,-2056.0278641722575
CODEPESCA,Pesca,F,Ingeniero,12,34184,62742,-2053.436327226907
UASD,Educación,M,Profesor,31,40938,52607,-2053.37418423649
MOPC,Infraestructura,F,Arquitecto,30,52232,67941,-2049.0949371674956
MJ,Justicia,M,Abogada,9,42812,69629,-2055.7303504447937
SALUD,Medicina,F,Fisioterapeuta,11,57304,61444,-2050.704118674504
CODEPESCA,Pesca,M,Ingeniero,25,30955,33645,-2055.3102927602795
UASD,Educación,F,Profesor,28,47826,73374,-2049.8732236958767
MOPC,Infraestructura,M,Arquitecto,3,54305,77767,-2055.0192942719373
MJ,Justicia,F,Abogada,26,45693,89475,-2050.371336758274
SALUD,Medicina,M,Fisioterapeuta,10,32415,30365,-2056.8943025045805
CODEPESCA,Pesca,F,Ingeniero,23,41099,20727,-2051.290394560543
UASD,Educación,M,Profesor,35,43745,75817,-2052.5577966892897
MOPC,Infraestructura,F,Arquitecto,12,36791,69226,-2053.114984408684
MJ,Justicia,M,Abogada,31,55493,44164,-2051.5801126142287
