Institucion,Area,Sexo,Cargo,Tiempo_Trabajo_Anios,Sueldo_Promedio_Institucion,Sueldo_Bruto,Predicciones
MOPC,Infraestructura,F,Arquitecto,27,47667,98791,25266.83745154981
MJ,Justicia,M,Abogada,11,44766,24559,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,14,37918,99211,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,32,43900,93631,25266.83745154981
UASD,Educación,F,Profesor,15,40209,23880,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,26,49998,52447,25266.83745154981
MJ,Justicia,F,Abogada,29,54480,75082,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,21,49601,79127,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,35,36043,92265,25266.83745154981
UASD,Educación,M,Profesor,37,45101,28007,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,35,43866,87744,25266.83745154981
MJ,Justicia,M,Abogada,38,43721,74516,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,2,30099,48435,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,6,56411,37265,25266.83745154981
UASD,Educación,F,Profesor,5,55112,50005,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,30,47321,92548,25266.83745154981
MJ,Justicia,F,Abogada,10,38011,78066,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,35,54602,95026,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,5,39071,24562,25266.83745154981
UASD,Educación,M,Profesor,11,55715,74711,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,25,49073,89518,25266.83745154981
MJ,Justicia,M,Abogada,24,47866,76460,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,33,53531,60365,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,13,40987,45609,25266.83745154981
UASD,Educación,F,Profesor,2,52066,65494,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,16,44973,76273,25266.83745154981
MJ,Justicia,F,Abogada,10,39522,25685,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,2,57862,27640,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,19,30644,41472,25266.83745154981
UASD,Educación,M,Profesor,28,31473,22990,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,30,38041,74453,25266.83745154981
MJ,Justicia,M,Abogada,22,43412,50646,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,39,37161,91930,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,25,52262,73089,25266.83745154981
UASD,Educación,F,Profesor,38,30443,50468,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,15,31672,77422,25266.83745154981
MJ,Justicia,F,Abogada,24,59997,79445,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,10,49955,48713,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,12,54072,43970,25266.83745154981
UASD,Educación,M,Profesor,16,41886,23025,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,17,40440,83811,25266.83745154981
MJ,Justicia,M,Abogada,26,31738,99429,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,4,32376,37498,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,17,52866,99078,25266.83745154981
UASD,Educación,F,Profesor,4,54010,96880,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,7,49260,43360,25266.83745154981
MJ,Justicia,F,Abogada,37,46581,75055,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,12,45961,41554,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,3,38569,66996,25266.83745154981
UASD,Educación,M,Profesor,21,48750,56789,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,3,56741,76477,25266.83745154981
MJ,Justicia,M,Abogada,23,59821,58541,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,3,34101,47933,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,1,43089,48184,25266.83745154981
UASD,Educación,F,Profesor,18,31886,39113,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,28,30160,31915,25266.83745154981
MJ,Justicia,F,Abogada,30,46180,27428,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,10,39200,32811,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,29,41541,93646,25266.83745154981
UASD,Educación,M,Profesor,31,48715,96652,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,22,38770,47535,25266.83745154981
MJ,Justicia,M,Abogada,10,34990,23872,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,2,57621,22756,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,27,58019,85095,25266.83745154981
UASD,Educación,F,Profesor,11,52404,95385,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,17,37987,27328,25266.83745154981
MJ,Justicia,F,Abogada,9,55895,50480,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,32,39214,67270,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,12,40567,71897,25266.83745154981
UASD,Educación,M,Profesor,31,41001,50133,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,32,56711,37127,25266.83745154981
MJ,Justicia,M,Abogada,28,33821,31120,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,31,32040,35217,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,8,55056,28305,25266.83745154981
UASD,Educación,F,Profesor,5,46394,91402,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,38,38656,78919,25266.83745154981
MJ,Justicia,F,Abogada,8,43893,21088,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,9,59634,55257,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,35,59342,63423,25266.83745154981
UASD,Educación,M,Profesor,20,51201,43665,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,3,43201,66175,25266.83745154981
MJ,Justicia,M,Abogada,32,57944,74269,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,26,54275,77681,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,11,41311,97667,25266.83745154981
UASD,Educación,F,Profesor,15,36577,72576,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,31,57370,90105,25266.83745154981
MJ,Justicia,F,Abogada,23,51254,63343,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,39,53094,30675,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,1,40452,73422,25266.83745154981
UASD,Educación,M,Profesor,8,59549,92029,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,9,33125,87277,25266.83745154981
MJ,Justicia,M,Abogada,4,55102,48461,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,16,46945,84942,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,26,38528,43845,25266.83745154981
UASD,Educación,F,Profesor,25,32040,77388,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,23,31164,71605,25266.83745154981
MJ,Justicia,F,Abogada,21,44670,53571,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,2,54609,57363,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,14,57216,38129,25266.83745154981
UASD,Educación,M,Profesor,10,37456,47121,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,18,48532,60756,25266.83745154981
MJ,Justicia,M,Abogada,22,59090,88716,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,33,32575,35469,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,34,30504,55176,25266.83745154981
UASD,Educación,F,Profesor,23,53032,87159,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,16,49965,75507,25266.83745154981
MJ,Justicia,F,Abogada,36,42808,75070,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,18,40606,70840,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,4,55145,40756,25266.83745154981
UASD,Educación,M,Profesor,27,32216,96871,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,3,50804,55921,25266.83745154981
MJ,Justicia,M,Abogada,27,52776,96769,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,25,49100,47481,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,39,52421,38805,25266.83745154981
UASD,Educación,F,Profesor,27,41711,51905,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,4,30484,42151,25266.83745154981
MJ,Justicia,F,Abogada,29,59798,33882,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,30,37516,78659,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,39,43934,77235,25266.83745154981
UASD,Educación,M,Profesor,36,45351,21651,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,24,47067,23420,25266.83745154981
MJ,Justicia,M,Abogada,16,32140,84618,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,6,53748,28442,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,17,33339,22049,25266.83745154981
UASD,Educación,F,Profesor,36,38628,64669,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,4,44956,27613,25266.83745154981
MJ,Justicia,F,Abogada,32,56835,30291,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,25,52024,54845,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,7,57899,70043,25266.83745154981
UASD,Educación,M,Profesor,6,48080,87188,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,3,37430,61459,25266.83745154981
MJ,Justicia,M,Abogada,16,32782,90201,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,10,52195,83057,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,21,48242,21553,25266.83745154981
UASD,Educación,F,Profesor,34,47945,92576,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,25,33396,94136,25266.83745154981
MJ,Justicia,F,Abogada,27,39325,30573,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,8,43004,58280,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,4,50416,54569,25266.83745154981
UASD,Educación,M,Profesor,4,32171,44623,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,15,36070,34130,25266.83745154981
MJ,Justicia,M,Abogada,18,39172,48197,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,19,41243,92471,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,17,57585,37313,25266.83745154981
UASD,Educación,F,Profesor,13,47444,70710,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,17,36052,35378,25266.83745154981
MJ,Justicia,F,Abogada,17,41171,68114,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,11,52919,27355,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,19,32230,57325,25266.83745154981
UASD,Educación,M,Profesor,26,35050,44426,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,25,51031,90016,25266.83745154981
MJ,Justicia,M,Abogada,15,35879,69221,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,19,55894,40160,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,9,32785,92163,25266.83745154981
UASD,Educación,F,Profesor,18,46450,74817,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,15,33047,93881,25266.83745154981
MJ,Justicia,F,Abogada,34,31819,85580,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,25,42232,79421,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,10,40283,44183,25266.83745154981
UASD,Educación,M,Profesor,32,54367,56599,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,35,40844,55831,25266.83745154981
MJ,Justicia,M,Abogada,17,52460,58946,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,3,56943,67245,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,29,56435,26603,25266.83745154981
UASD,Educación,F,Profesor,6,51703,77101,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,26,34444,37735,25266.83745154981
MJ,Justicia,F,Abogada,2,36326,61312,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,35,39419,98461,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,37,57372,30572,25266.83745154981
UASD,Educación,M,Profesor,30,45278,91143,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,38,49759,42248,25266.83745154981
MJ,Justicia,M,Abogada,26,44030,94377,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,34,30693,74362,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,1,44615,74033,25266.83745154981
UASD,Educación,F,Profesor,28,59103,38260,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,4,34108,65920,25266.83745154981
MJ,Justicia,F,Abogada,33,57843,68849,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,19,41919,76668,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,34,40180,67596,25266.83745154981
UASD,Educación,M,Profesor,11,57599,97508,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,27,33938,42809,25266.83745154981
MJ,Justicia,M,Abogada,12,47366,45814,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,15,59966,24044,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,1,31573,82617,25266.83745154981
UASD,Educación,F,Profesor,31,37664,47954,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,6,31395,52500,25266.83745154981
MJ,Justicia,F,Abogada,12,46498,75601,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,37,59113,53608,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,4,35803,26585,25266.83745154981
UASD,Educación,M,Profesor,1,34894,57459,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,18,44484,22876,25266.83745154981
MJ,Justicia,M,Abogada,37,44292,54790,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,37,48077,33928,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,34,38974,80806,25266.83745154981
UASD,Educación,F,Profesor,28,48619,38040,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,28,50530,29995,25266.83745154981
MJ,Justicia,F,Abogada,31,50959,71255,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,30,36061,86942,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,15,50188,80482,25266.83745154981
UASD,Educación,M,Profesor,3,36092,39903,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,4,55325,83367,25266.83745154981
MJ,Justicia,M,Abogada,26,54874,24113,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,39,43447,71357,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,32,37629,41378,25266.83745154981
UASD,Educación,F,Profesor,20,54140,46181,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,7,31623,71889,25266.83745154981
MJ,Justicia,F,Abogada,24,34833,32673,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,39,36096,71581,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,5,58974,67594,25266.83745154981
UASD,Educación,M,Profesor,3,34876,45569,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,31,36652,25003,25266.83745154981
MJ,Justicia,M,Abogada,22,54756,69316,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,22,38211,45516,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,3,55012,84355,25266.83745154981
UASD,Educación,F,Profesor,36,54066,30488,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,28,37911,98009,25266.83745154981
MJ,Justicia,F,Abogada,27,54514,95295,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,35,47456,87541,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,11,36038,91817,25266.83745154981
UASD,Educación,M,Profesor,6,50404,46517,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,35,33207,88694,25266.83745154981
MJ,Justicia,M,Abogada,11,34191,51732,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,8,57331,66102,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,17,34573,42224,25266.83745154981
UASD,Educación,F,Profesor,18,43250,54958,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,21,32395,55154,25266.83745154981
MJ,Justicia,F,Abogada,9,35979,54776,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,24,57914,77219,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,7,40695,32956,25266.83745154981
UASD,Educación,M,Profesor,25,51579,52875,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,22,57237,35846,25266.83745154981
MJ,Justicia,M,Abogada,3,41145,72168,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,7,50739,50743,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,12,47118,57574,25266.83745154981
UASD,Educación,F,Profesor,6,43712,58678,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,8,59611,92267,25266.83745154981
MJ,Justicia,F,Abogada,13,50995,93890,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,21,35717,76757,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,35,53745,40913,25266.83745154981
UASD,Educación,M,Profesor,36,40419,56470,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,7,31943,69407,25266.83745154981
MJ,Justicia,M,Abogada,31,58129,41108,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,35,34915,29639,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,27,49449,71832,25266.83745154981
UASD,Educación,F,Profesor,5,59565,93884,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,18,59821,60317,25266.83745154981
MJ,Justicia,F,Abogada,38,43737,21168,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,2,35391,23379,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,5,51964,94573,25266.83745154981
UASD,Educación,M,Profesor,19,55297,59987,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,16,51706,66301,25266.83745154981
MJ,Justicia,M,Abogada,4,38687,70210,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,20,35774,34361,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,10,40041,46607,25266.83745154981
UASD,Educación,F,Profesor,5,34267,85097,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,4,44700,49940,25266.83745154981
MJ,Justicia,F,Abogada,17,42161,57692,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,10,44211,41418,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,8,50122,43512,25266.83745154981
UASD,Educación,M,Profesor,22,50941,58973,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,30,33782,34336,25266.83745154981
MJ,Justicia,M,Abogada,22,37288,70378,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,3,45533,73241,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,15,52953,82549,25266.83745154981
UASD,Educación,F,Profesor,35,56030,67407,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,1,44834,37193,25266.83745154981
MJ,Justicia,F,Abogada,15,55502,62810,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,12,58076,72544,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,3,35488,49857,25266.83745154981
UASD,Educación,M,Profesor,24,48082,26368,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,19,41876,91468,25266.83745154981
MJ,Justicia,M,Abogada,4,41042,21897,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,33,51080,96114,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,5,39298,92448,25266.83745154981
UASD,Educación,F,Profesor,35,56706,63047,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,10,34720,88256,25266.83745154981
MJ,Justicia,F,Abogada,13,50995,77140,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,13,40757,49173,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,19,32368,75286,25266.83745154981
UASD,Educación,M,Profesor,31,37913,90947,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,30,58616,55434,25266.83745154981
MJ,Justicia,M,Abogada,8,37339,93049,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,35,36436,38906,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,20,35673,72626,25266.83745154981
UASD,Educación,F,Profesor,5,43467,65138,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,35,43409,62019,25266.83745154981
MJ,Justicia,F,Abogada,1,43097,54145,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,19,31573,43532,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,32,58470,80711,25266.83745154981
UASD,Educación,M,Profesor,12,51006,21609,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,27,37991,40528,25266.83745154981
MJ,Justicia,M,Abogada,15,37979,76927,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,7,44343,60213,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,16,36488,54933,25266.83745154981
UASD,Educación,F,Profesor,22,57141,90469,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,21,33916,20261,25266.83745154981
MJ,Justicia,F,Abogada,3,54332,63823,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,19,38499,50495,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,4,36661,97465,25266.83745154981
UASD,Educación,M,Profesor,24,37919,46955,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,16,42830,71211,25266.83745154981
MJ,Justicia,M,Abogada,16,57635,20789,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,30,56335,32756,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,5,54522,52269,25266.83745154981
UASD,Educación,F,Profesor,12,32355,68993,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,12,39305,43019,25266.83745154981
MJ,Justicia,F,Abogada,10,59924,91414,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,32,37278,56089,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,38,47147,68376,25266.83745154981
UASD,Educación,M,Profesor,18,34137,28832,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,32,52729,44748,25266.83745154981
MJ,Justicia,M,Abogada,7,36766,69922,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,32,55863,32457,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,39,49888,85125,25266.83745154981
UASD,Educación,F,Profesor,12,42669,98315,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,31,51691,36680,25266.83745154981
MJ,Justicia,F,Abogada,7,33517,79685,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,16,57399,94761,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,5,45152,91721,25266.83745154981
UASD,Educación,M,Profesor,28,42755,27615,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,15,41074,77994,25266.83745154981
MJ,Justicia,M,Abogada,13,46853,98136,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,1,56449,32645,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,29,58357,90393,25266.83745154981
UASD,Educación,F,Profesor,10,43847,32819,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,16,30751,91637,25266.83745154981
MJ,Justicia,F,Abogada,2,44073,36846,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,7,56722,97363,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,39,38760,21530,25266.83745154981
UASD,Educación,M,Profesor,27,45327,60647,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,31,45811,64556,25266.83745154981
MJ,Justicia,M,Abogada,24,32843,43503,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,12,32487,49887,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,28,37026,50629,25266.83745154981
UASD,Educación,F,Profesor,20,36239,50371,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,24,56320,26328,25266.83745154981
MJ,Justicia,F,Abogada,3,59311,22838,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,25,30534,42786,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,36,30005,35077,25266.83745154981
UASD,Educación,M,Profesor,12,52480,69136,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,2,42231,24548,25266.83745154981
MJ,Justicia,M,Abogada,25,33225,59269,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,31,33304,95707,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,1,54693,86117,25266.83745154981
UASD,Educación,F,Profesor,29,36126,66883,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,23,47565,20244,25266.83745154981
MJ,Justicia,F,Abogada,25,41917,45286,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,18,43130,33762,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,32,36933,46942,25266.83745154981
UASD,Educación,M,Profesor,3,47109,70759,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,17,37876,96516,25266.83745154981
MJ,Justicia,M,Abogada,38,39891,33208,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,16,59143,74419,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,34,36656,68187,25266.83745154981
UASD,Educación,F,Profesor,22,42618,71673,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,10,51248,69315,25266.83745154981
MJ,Justicia,F,Abogada,6,35075,54829,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,26,39734,71538,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,22,38738,75569,25266.83745154981
UASD,Educación,M,Profesor,38,52058,56963,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,24,43001,86294,25266.83745154981
MJ,Justicia,M,Abogada,23,40276,74040,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,5,46406,50153,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,8,38913,83411,25266.83745154981
UASD,Educación,F,Profesor,31,38051,70443,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,31,50853,74266,25266.83745154981
MJ,Justicia,F,Abogada,34,31938,94081,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,33,45394,65691,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,21,51963,53645,25266.83745154981
UASD,Educación,M,Profesor,8,30980,72373,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,14,44681,77377,25266.83745154981
MJ,Justicia,M,Abogada,4,43207,35009,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,23,31861,76165,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,15,36388,73614,25266.83745154981
UASD,Educación,F,Profesor,2,32080,47976,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,30,41833,33061,25266.83745154981
MJ,Justicia,F,Abogada,19,49362,32477,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,3,58625,52238,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,34,47895,50553,25266.83745154981
UASD,Educación,M,Profesor,6,31884,20420,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,37,52330,90066,25266.83745154981
MJ,Justicia,M,Abogada,37,31792,93445,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,26,54552,59690,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,5,33974,81215,25266.83745154981
UASD,Educación,F,Profesor,35,35885,28261,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,7,35447,91630,25266.83745154981
MJ,Justicia,F,Abogada,6,58606,53422,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,35,52689,65103,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,14,46367,32721,25266.83745154981
UASD,Educación,M,Profesor,31,48234,91105,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,10,46406,20481,25266.83745154981
MJ,Justicia,M,Abogada,22,47826,61105,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,29,51951,74445,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,17,38110,34257,25266.83745154981
UASD,Educación,F,Profesor,22,45837,56500,25266.83745154981
