Institucion,Area,Sexo,Cargo,Tiempo_Trabajo_Anios,Sueldo_Promedio_Institucion,Sueldo_Bruto,Predicciones
UASD,Educación,F,Profesor,2,32080,47976,15.55959791614145
MOPC,Infraestructura,M,Arquitecto,30,41833,33061,248.05740437255798
MJ,Justicia,F,Abogada,19,49362,32477,169.1479928852902
SALUD,Medicina,M,Fisioterapeuta,3,58625,52238,17.728716176546026
CODEPESCA,Pesca,F,Ingeniero,34,47895,50553,299.52372874170896
UASD,Educación,M,Profesor,6,31884,20420,35.66974457341612
MOPC,Infraestructura,F,Arquitecto,37,52330,90066,327.05330567224894
MJ,Justicia,M,Abogada,37,31792,93445,306.0176128541073
SALUD,Medicina,F,Fisioterapeuta,26,54552,59690,231.79675225072867
CODEPESCA,Pesca,M,Ingeniero,5,33974,81215,27.59136058885029
UASD,Educación,F,Profesor,35,35885,28261,304.5490665245904
MOPC,Infraestructura,M,Arquitecto,7,35447,91630,45.48962131288674
MJ,Justicia,F,Abogada,6,58606,53422,58.60626248590454
SALUD,Medicina,M,Fisioterapeuta,35,52689,65103,295.00564241500916
CODEPESCA,Pesca,F,Ingeniero,14,46367,32721,124.61775508340955
UASD,Educación,M,Profesor,31,48234,91105,258.74811513046495
MOPC,Infraestructura,F,Arquitecto,10,46406,20481,89.74255741101703
MJ,Justicia,M,Abogada,22,47826,61105,180.12643040202227
SALUD,Medicina,F,Fisioterapeuta,29,51951,74445,257.1623396481686
CODEPESCA,Pesca,M,Ingeniero,17,38110,34257,133.52780404771255
UASD,Educación,F,Profesor,22,45837,56500,194.22911772132045
MOPC,Infraestructura,M,Arquitecto,29,51183,51846,242.21161433583487
MJ,Justicia,F,Abogada,5,33867,88935,42.27291180073952
SALUD,Medicina,M,Fisioterapeuta,13,33457,96876,97.20729002848024
CODEPESCA,Pesca,F,Ingeniero,2,47430,34668,20.285581841133414
UASD,Educación,M,Profesor,20,32872,71713,158.07968933069432
MOPC,Infraestructura,F,Arquitecto,16,30219,59838,137.08926391435656
MJ,Justicia,M,Abogada,37,57843,89172,314.03328407013277
SALUD,Medicina,F,Fisioterapeuta,26,57884,52617,232.82066527535866
CODEPESCA,Pesca,M,Ingeniero,24,47456,22776,197.4562173714942
UASD,Educación,F,Profesor,31,59284,99488,276.8598406691034
MOPC,Infraestructura,M,Arquitecto,7,37129,41846,46.00731235613874
MJ,Justicia,F,Abogada,4,51876,97766,39.096327654912784
SALUD,Medicina,M,Fisioterapeuta,39,38370,70669,325.48750393137874
CODEPESCA,Pesca,F,Ingeniero,4,38786,27997,35.06763950833879
UASD,Educación,M,Profesor,37,32211,23042,306.14668181196873
MOPC,Infraestructura,F,Arquitecto,9,50181,62845,82.18264259956993
MJ,Justicia,M,Abogada,16,44045,74511,126.63262487121361
SALUD,Medicina,F,Fisioterapeuta,31,41252,76079,271.3146880843964
CODEPESCA,Pesca,M,Ingeniero,7,46851,79997,48.996783963374526
UASD,Educación,F,Profesor,28,42371,44961,245.49378602487883
MOPC,Infraestructura,M,Arquitecto,33,51589,63095,277.22369155371183
MJ,Justicia,F,Abogada,24,45844,71460,211.67486781134892
SALUD,Medicina,M,Fisioterapeuta,34,57105,44719,287.6411231101502
CODEPESCA,Pesca,F,Ingeniero,22,53954,40252,196.72582087896723
UASD,Educación,M,Profesor,20,56627,25385,165.38914768316786
MOPC,Infraestructura,F,Arquitecto,36,53227,45324,318.60741946028827
MJ,Justicia,M,Abogada,39,40115,66830,326.02462012449325
SALUD,Medicina,F,Fisioterapeuta,21,51514,86924,187.25353314400252
CODEPESCA,Pesca,M,Ingeniero,11,57505,20928,87.16308435506122
UASD,Educación,F,Profesor,16,39109,80197,139.82792487260988
MOPC,Infraestructura,M,Arquitecto,32,42464,40137,265.69509342074906
MJ,Justicia,F,Abogada,21,54726,44098,188.24126206129597
SALUD,Medicina,M,Fisioterapeuta,3,43952,85761,13.209951543714649
CODEPESCA,Pesca,F,Ingeniero,37,55795,48231,328.11843384738575
UASD,Educación,M,Profesor,21,51501,66089,172.5350416672661
MOPC,Infraestructura,F,Arquitecto,12,38998,45176,104.90657590820581
MJ,Justicia,M,Abogada,2,58125,98544,8.618993858995879
SALUD,Medicina,F,Fisioterapeuta,5,42825,88582,45.03121800402476
CODEPESCA,Pesca,M,Ingeniero,8,53909,45638,59.89054295995169
UASD,Educación,F,Profesor,21,45541,41678,185.41627128966752
MOPC,Infraestructura,M,Arquitecto,36,45864,51492,301.6281085244254
MJ,Justicia,F,Abogada,37,35997,40672,322.0271679084691
SALUD,Medicina,M,Fisioterapeuta,14,40467,89694,108.08804093890335
CODEPESCA,Pesca,F,Ingeniero,30,34025,81372,260.3671091187813
UASD,Educación,M,Profesor,23,40531,73125,186.60393301275917
MOPC,Infraestructura,F,Arquitecto,23,58586,98562,206.87101174498798
MJ,Justicia,M,Abogada,5,40613,31399,29.63505647870747
SALUD,Medicina,F,Fisioterapeuta,33,53013,62382,292.37619884770373
CODEPESCA,Pesca,M,Ingeniero,14,31081,76858,105.19716531481882
UASD,Educación,F,Profesor,8,50660,26575,73.60762210452432
MOPC,Infraestructura,M,Arquitecto,13,57172,45301,104.50471939194227
MJ,Justicia,F,Abogada,6,54296,80185,57.28148417147071
SALUD,Medicina,M,Fisioterapeuta,13,44676,50425,100.66132159780757
CODEPESCA,Pesca,F,Ingeniero,29,52885,81795,257.449632896444
UASD,Educación,M,Profesor,15,33355,79175,114.61947075130334
MOPC,Infraestructura,F,Arquitecto,35,48980,79077,308.57926722142327
MJ,Justicia,M,Abogada,36,49628,65850,302.78589416308546
SALUD,Medicina,F,Fisioterapeuta,28,33178,23168,242.6625979878188
CODEPESCA,Pesca,M,Ingeniero,23,44725,47582,187.8943783707293
UASD,Educación,F,Profesor,35,54818,67165,310.37462091339614
MOPC,Infraestructura,M,Arquitecto,10,34449,27001,71.34746490044047
MJ,Justicia,F,Abogada,21,48715,33383,186.39257618262903
SALUD,Medicina,M,Fisioterapeuta,6,42781,31730,39.023759316150574
CODEPESCA,Pesca,F,Ingeniero,29,34955,46731,251.93178633245358
UASD,Educación,M,Profesor,17,57277,86966,139.423514717839
MOPC,Infraestructura,F,Arquitecto,22,38793,77637,192.06144268638022
MJ,Justicia,M,Abogada,15,36425,45310,115.56515500102734
SALUD,Medicina,F,Fisioterapeuta,6,49072,99172,55.67434326387604
CODEPESCA,Pesca,M,Ingeniero,26,45705,62878,214.36121635823778
UASD,Educación,F,Profesor,29,52597,27587,257.36104568498433
MOPC,Infraestructura,M,Arquitecto,34,49483,33603,285.2976960342326
MJ,Justicia,F,Abogada,6,54733,82875,57.4158062418669
SALUD,Medicina,M,Fisioterapeuta,21,42468,22153,169.7565406911723
CODEPESCA,Pesca,F,Ingeniero,21,41567,94298,184.19369339306195
UASD,Educación,M,Profesor,34,45800,62965,284.1648255487955
MOPC,Infraestructura,F,Arquitecto,33,39635,91326,288.260403260155
MJ,Justicia,M,Abogada,39,43157,30855,326.96084564855977
SALUD,Medicina,F,Fisioterapeuta,38,31919,26713,329.4927792882395
CODEPESCA,Pesca,M,Ingeniero,30,47102,48227,249.67811970999162
UASD,Educación,F,Profesor,30,52898,75333,266.17543008905847
MOPC,Infraestructura,M,Arquitecto,22,55704,22659,182.5490966475307
MJ,Justicia,F,Abogada,39,54106,39718,345.04299344294117
SALUD,Medicina,M,Fisioterapeuta,32,36710,68419,263.92355376902447
CODEPESCA,Pesca,F,Ingeniero,22,35810,94980,191.14255795773963
UASD,Educación,M,Profesor,11,55730,61965,86.6174969981888
MOPC,Infraestructura,F,Arquitecto,13,45390,73883,115.59543680799266
MJ,Justicia,M,Abogada,36,30372,60165,296.858394958056
SALUD,Medicina,F,Fisioterapeuta,8,42784,86368,71.18484526172266
CODEPESCA,Pesca,M,Ingeniero,31,40763,43074,256.44975459662083
UASD,Educación,F,Profesor,14,43905,39672,123.86045746322327
MOPC,Infraestructura,M,Arquitecto,23,48128,77362,188.9411224005807
MJ,Justicia,F,Abogada,5,49868,55426,47.1983613477119
SALUD,Medicina,M,Fisioterapeuta,25,37621,61987,203.15157566075501
CODEPESCA,Pesca,F,Ingeniero,30,43325,31578,263.2308280914778
UASD,Educación,M,Profesor,36,55994,88753,304.7433002712024
MOPC,Infraestructura,F,Arquitecto,37,53397,54276,327.38150898692766
MJ,Justicia,M,Abogada,22,49376,24751,180.60320185258635
SALUD,Medicina,F,Fisioterapeuta,31,43479,44974,271.99999610636934
CODEPESCA,Pesca,M,Ingeniero,26,43182,71811,213.5851554745131
UASD,Educación,F,Profesor,27,41204,56731,236.41271480588293
MOPC,Infraestructura,M,Arquitecto,27,51666,37784,224.91658554308142
MJ,Justicia,F,Abogada,15,32923,71149,129.200642135968
SALUD,Medicina,M,Fisioterapeuta,33,46287,52001,275.5928255982985
CODEPESCA,Pesca,F,Ingeniero,30,41690,26412,262.72775183885346
UASD,Educación,M,Profesor,4,39686,42443,20.627824583847733
MOPC,Infraestructura,F,Arquitecto,8,47615,82645,72.6707644670126
MJ,Justicia,M,Abogada,32,47292,56053,267.1801595906352
SALUD,Medicina,F,Fisioterapeuta,4,50767,70520,38.75508642700577
CODEPESCA,Pesca,M,Ingeniero,20,45971,57131,162.11224570512778
UASD,Educación,F,Profesor,15,49042,56997,134.16236879305734
MOPC,Infraestructura,M,Arquitecto,10,47885,46034,75.4828905790248
MJ,Justicia,F,Abogada,32,32061,42867,277.2057184823256
SALUD,Medicina,M,Fisioterapeuta,23,52785,30337,190.37358991366256
CODEPESCA,Pesca,F,Ingeniero,33,32211,20755,285.9737249786539
UASD,Educación,M,Profesor,29,53893,47071,243.04512586747694
MOPC,Infraestructura,F,Arquitecto,27,49156,91282,238.8590161360932
MJ,Justicia,M,Abogada,14,52930,20259,111.92200493500184
SALUD,Medicina,F,Fisioterapeuta,7,42079,62735,62.24534518626821
CODEPESCA,Pesca,M,Ingeniero,12,49594,55293,93.45227280695536
UASD,Educación,F,Profesor,36,56393,55617,319.58040538196957
MOPC,Infraestructura,M,Arquitecto,5,32489,27616,27.133883719748283
MJ,Justicia,F,Abogada,19,51048,95985,169.6665971857102
SALUD,Medicina,M,Fisioterapeuta,30,35430,60043,246.08566111358948
CODEPESCA,Pesca,F,Ingeniero,6,46879,60706,54.99974397142191
UASD,Educación,M,Profesor,22,47935,23032,180.1599582008039
MOPC,Infraestructura,F,Arquitecto,9,44092,49975,80.30898531017806
MJ,Justicia,M,Abogada,17,56903,36748,139.3085857048703
SALUD,Medicina,F,Fisioterapeuta,23,31705,95496,198.59985224476
CODEPESCA,Pesca,M,Ingeniero,38,54375,35771,321.6893706445862
UASD,Educación,F,Profesor,34,44385,33849,298.4440721020445
MOPC,Infraestructura,M,Arquitecto,29,40589,87274,238.9525822660023
MJ,Justicia,F,Abogada,33,41331,23974,288.78260947715245
SALUD,Medicina,M,Fisioterapeuta,14,48382,76092,110.52306522070154
CODEPESCA,Pesca,F,Ingeniero,5,38091,90187,43.574118604391
UASD,Educación,M,Profesor,1,48804,75710,0.21370059087546037
MOPC,Infraestructura,F,Arquitecto,1,42062,74955,9.911741609256694
MJ,Justicia,M,Abogada,27,45534,42105,223.03041616575297
SALUD,Medicina,F,Fisioterapeuta,27,44647,62975,237.47207260667807
CODEPESCA,Pesca,M,Ingeniero,13,37623,21315,98.4905866357604
UASD,Educación,F,Profesor,21,31487,93360,181.0890985708256
MOPC,Infraestructura,M,Arquitecto,37,52323,37765,312.336659762418
MJ,Justicia,F,Abogada,20,40085,69004,175.01558029808788
SALUD,Medicina,M,Fisioterapeuta,25,58001,63686,209.42033335943353
CODEPESCA,Pesca,F,Ingeniero,34,51693,79629,300.6919725928331
UASD,Educación,M,Profesor,16,57708,93004,130.83416768246093
MOPC,Infraestructura,F,Arquitecto,29,31692,71064,250.92665027159066
MJ,Justicia,M,Abogada,2,51214,21400,6.582149392939345
SALUD,Medicina,F,Fisioterapeuta,18,40738,80573,157.77304507917742
CODEPESCA,Pesca,M,Ingeniero,3,42047,97304,12.62051792211645
UASD,Educación,F,Profesor,6,57592,66151,58.29458610287997
MOPC,Infraestructura,M,Arquitecto,33,55329,52131,278.37357197952645
MJ,Justicia,F,Abogada,23,53414,87090,205.28155959268767
SALUD,Medicina,M,Fisioterapeuta,18,56577,47233,147.9301989069909
CODEPESCA,Pesca,F,Ingeniero,17,46074,27202,150.693025292487
UASD,Educación,M,Profesor,27,55819,45501,226.19339561971194
MOPC,Infraestructura,F,Arquitecto,27,56650,80519,241.1632529593628
MJ,Justicia,M,Abogada,25,32424,93707,201.55068932661314
SALUD,Medicina,F,Fisioterapeuta,16,30159,78209,137.07076380444346
CODEPESCA,Pesca,M,Ingeniero,34,53480,65627,286.5271511877195
UASD,Educación,F,Profesor,26,38901,83879,226.98190715290065
MOPC,Infraestructura,M,Arquitecto,38,40605,20197,317.4536949186224
MJ,Justicia,F,Abogada,30,57757,97438,267.6688064481835
SALUD,Medicina,M,Fisioterapeuta,4,53368,70555,24.837244987441665
CODEPESCA,Pesca,F,Ingeniero,17,34728,58596,147.20025603931998
UASD,Educación,M,Profesor,23,46566,43599,188.46065981620575
MOPC,Infraestructura,F,Arquitecto,25,47030,77195,220.76147333397097
MJ,Justicia,M,Abogada,38,30308,29776,314.28228121882364
SALUD,Medicina,F,Fisioterapeuta,33,43168,54440,289.34793115041117
CODEPESCA,Pesca,M,Ingeniero,7,49608,28555,49.84485582462126
UASD,Educación,F,Profesor,19,33232,43352,164.18302834386452
MOPC,Infraestructura,M,Arquitecto,2,32664,90670,2.5572435238410205
MJ,Justicia,F,Abogada,37,50674,31727,326.54392920635604
SALUD,Medicina,M,Fisioterapeuta,32,44892,64054,266.44193282847135
CODEPESCA,Pesca,F,Ingeniero,20,41185,50905,175.35427536807447
UASD,Educación,M,Profesor,22,40454,77913,177.8584258935407
MOPC,Infraestructura,F,Arquitecto,38,37375,77782,331.17344810468705
MJ,Justicia,M,Abogada,11,49874,56056,84.81660079822171
SALUD,Medicina,F,Fisioterapeuta,8,36759,31807,69.32968240895019
CODEPESCA,Pesca,M,Ingeniero,24,55981,74000,200.07780180323675
UASD,Educación,F,Profesor,31,56567,26786,276.02491519253687
MOPC,Infraestructura,M,Arquitecto,39,44339,68811,327.3244223289255
MJ,Justicia,F,Abogada,7,51921,39419,65.27320005288523
SALUD,Medicina,M,Fisioterapeuta,36,56136,41878,304.7869364205114
CODEPESCA,Pesca,F,Ingeniero,12,45829,61627,107.00867232225234
UASD,Educación,M,Profesor,20,35628,79707,158.9286488721404
MOPC,Infraestructura,F,Arquitecto,26,38377,54311,226.82049955191525
MJ,Justicia,M,Abogada,20,36856,37625,159.30692257202995
SALUD,Medicina,F,Fisioterapeuta,17,58725,81012,154.58389178171524
CODEPESCA,Pesca,M,Ingeniero,26,58791,35146,218.38488981950337
UASD,Educación,F,Profesor,14,59438,57892,128.63891574626456
MOPC,Infraestructura,M,Arquitecto,32,40176,72065,264.990813055411
MJ,Justicia,F,Abogada,6,35060,71651,51.36267394103725
SALUD,Medicina,M,Fisioterapeuta,11,49110,77299,84.58159861226625
CODEPESCA,Pesca,F,Ingeniero,1,52335,83553,13.057073604648703
UASD,Educación,M,Profesor,36,42509,25650,300.5961290298172
MOPC,Infraestructura,F,Arquitecto,4,32421,22306,33.1063327897317
MJ,Justicia,M,Abogada,12,47103,83129,92.68605494672623
SALUD,Medicina,F,Fisioterapeuta,35,47729,94627,308.19446652164544
CODEPESCA,Pesca,M,Ingeniero,25,33246,50252,201.80389859478032
UASD,Educación,F,Profesor,31,43253,47357,271.9304797529323
MOPC,Infraestructura,M,Arquitecto,2,33785,31535,2.7141980657602165
MJ,Justicia,F,Abogada,15,30753,33612,128.5319306600048
SALUD,Medicina,M,Fisioterapeuta,10,44308,61828,74.38273143465084
CODEPESCA,Pesca,F,Ingeniero,2,41245,27360,18.383368269880716
UASD,Educación,M,Profesor,20,49677,32250,163.25219086370225
MOPC,Infraestructura,F,Arquitecto,13,46509,85168,115.93963503585152
MJ,Justicia,M,Abogada,32,54251,53942,269.32051403353427
SALUD,Medicina,F,Fisioterapeuta,3,58902,71882,32.53350708231638
CODEPESCA,Pesca,M,Ingeniero,36,46562,25994,301.8428094744213
UASD,Educación,F,Profesor,18,37686,88419,156.83324018164996
MOPC,Infraestructura,M,Arquitecto,28,43203,48999,231.0352118873209
MJ,Justicia,F,Abogada,34,55738,76386,301.9355420259904
SALUD,Medicina,M,Fisioterapeuta,3,43521,72762,13.076567576586333
CODEPESCA,Pesca,F,Ingeniero,29,31326,21972,250.81390745875711
UASD,Educación,M,Profesor,32,31055,79004,262.18158489860457
MOPC,Infraestructura,F,Arquitecto,31,56964,50632,276.1469120325063
MJ,Justicia,M,Abogada,7,46621,80635,48.926086436595995
SALUD,Medicina,F,Fisioterapeuta,35,53612,50063,310.00402094109603
CODEPESCA,Pesca,M,Ingeniero,5,58526,97500,35.14317628944662
UASD,Educación,F,Profesor,10,58951,98822,93.60186004524022
MOPC,Infraestructura,M,Arquitecto,8,34062,75873,53.784405446378166
MJ,Justicia,F,Abogada,19,43985,45587,167.49405734355918
SALUD,Medicina,M,Fisioterapeuta,17,54157,64153,138.46474862034634
CODEPESCA,Pesca,F,Ingeniero,37,45012,49589,324.80232923661805
UASD,Educación,M,Profesor,14,30662,42376,105.0679728805922
MOPC,Infraestructura,F,Arquitecto,12,34302,53231,103.46002867067847
MJ,Justicia,M,Abogada,11,36789,85341,80.79008003093674
SALUD,Medicina,F,Fisioterapeuta,23,48771,64566,203.85339840238507
CODEPESCA,Pesca,M,Ingeniero,13,34046,31791,97.38872586661944
UASD,Educación,F,Profesor,11,38037,49652,95.88875940893568
MOPC,Infraestructura,M,Arquitecto,13,52259,27399,102.99381057176078
MJ,Justicia,F,Abogada,6,43982,41623,54.10858384819364
SALUD,Medicina,M,Fisioterapeuta,7,35710,88311,45.5705859616913
CODEPESCA,Pesca,F,Ingeniero,22,30076,46343,189.37625389001414
UASD,Educación,M,Profesor,15,32786,36240,114.44419572260858
MOPC,Infraestructura,F,Arquitecto,11,41699,74194,97.01635215826612
MJ,Justicia,M,Abogada,20,30131,35597,157.23535039633168
SALUD,Medicina,F,Fisioterapeuta,14,42061,95886,123.2932090197109
CODEPESCA,Pesca,M,Ingeniero,5,48290,39549,31.995723673830568
UASD,Educación,F,Profesor,35,35113,21089,304.31125928003434
MOPC,Infraestructura,M,Arquitecto,5,42961,49802,30.357023184684426
MJ,Justicia,F,Abogada,2,59060,87631,23.852794966688506
SALUD,Medicina,M,Fisioterapeuta,18,42360,88791,143.55792509391668
CODEPESCA,Pesca,F,Ingeniero,4,43966,99818,36.66240690401611
UASD,Educación,M,Profesor,35,34062,72405,289.27326387506326
MOPC,Infraestructura,F,Arquitecto,21,43158,72378,184.68327363373575
MJ,Justicia,M,Abogada,12,38677,36617,90.09343489690423
SALUD,Medicina,F,Fisioterapeuta,13,33979,28377,112.08233202364545
CODEPESCA,Pesca,M,Ingeniero,13,56327,39168,104.24480829934996
UASD,Educación,F,Profesor,31,45193,33064,272.52721305234803
MOPC,Infraestructura,M,Arquitecto,36,31929,81958,297.338013973307
MJ,Justicia,F,Abogada,29,54551,42788,257.9618208562091
SALUD,Medicina,M,Fisioterapeuta,3,59005,77186,17.844947802620506
CODEPESCA,Pesca,F,Ingeniero,19,52072,56416,169.98157393756676
UASD,Educación,M,Profesor,27,44841,60321,222.81725318817823
MOPC,Infraestructura,F,Arquitecto,14,37849,25845,121.99624907664257
MJ,Justicia,M,Abogada,33,30536,87833,270.74351231901585
SALUD,Medicina,F,Fisioterapeuta,16,54457,45737,144.54968152983113
CODEPESCA,Pesca,M,Ingeniero,22,52455,71935,181.5502852695456
UASD,Educación,F,Profesor,2,42339,24405,18.72018043704418
MOPC,Infraestructura,M,Arquitecto,1,46499,72606,0.21101139666440644
MJ,Justicia,F,Abogada,5,42787,50808,45.01952533796483
SALUD,Medicina,M,Fisioterapeuta,18,45163,33249,144.42011243322708
CODEPESCA,Pesca,F,Ingeniero,1,33405,24960,7.245624290408454
UASD,Educación,M,Profesor,11,51570,24356,85.33828104348407
MOPC,Infraestructura,F,Arquitecto,22,32641,25414,190.16637770126553
MJ,Justicia,M,Abogada,15,35197,63675,115.18688130113775
SALUD,Medicina,F,Fisioterapeuta,3,45529,58068,28.42301769647835
CODEPESCA,Pesca,M,Ingeniero,33,35531,33005,272.2821744777687
UASD,Educación,F,Profesor,7,33643,27451,59.64739795373026
MOPC,Infraestructura,M,Arquitecto,18,38333,35617,142.31829749851318
MJ,Justicia,F,Abogada,4,46983,72974,37.590743048827136
SALUD,Medicina,M,Fisioterapeuta,36,46849,46870,301.9310890913967
CODEPESCA,Pesca,F,Ingeniero,14,52166,53408,126.40159949761755
UASD,Educación,M,Profesor,20,52282,59931,164.05347449513417
MOPC,Infraestructura,F,Arquitecto,7,34742,33464,59.98619675578218
MJ,Justicia,M,Abogada,6,59366,68934,44.12316352915401
SALUD,Medicina,F,Fisioterapeuta,16,56074,61579,145.04704985731257
CODEPESCA,Pesca,M,Ingeniero,36,52573,38671,303.6917599191572
UASD,Educación,F,Profesor,37,49439,60717,326.1640500183259
MOPC,Infraestructura,M,Arquitecto,11,56968,58634,86.9980249687849
MJ,Justicia,F,Abogada,23,45693,47770,202.90662257991005
SALUD,Medicina,M,Fisioterapeuta,39,55224,55180,330.672057617397
CODEPESCA,Pesca,F,Ingeniero,29,47242,45506,255.71387722190647
UASD,Educación,M,Profesor,39,41780,38875,326.53728129860934
MOPC,Infraestructura,F,Arquitecto,37,44974,69613,324.7906406462171
MJ,Justicia,M,Abogada,19,32237,22419,149.1622832053379
SALUD,Medicina,F,Fisioterapeuta,10,58111,20500,93.34366659184708
CODEPESCA,Pesca,M,Ingeniero,25,56603,41405,208.99073239651855
UASD,Educación,F,Profesor,22,49586,72039,195.38228944271705
MOPC,Infraestructura,M,Arquitecto,34,38298,81212,281.8563228899041
MJ,Justicia,F,Abogada,21,34228,43003,181.93343750518827
SALUD,Medicina,M,Fisioterapeuta,26,49061,52363,215.39350344733003
CODEPESCA,Pesca,F,Ingeniero,30,50145,57866,265.3286224739598
UASD,Educación,M,Profesor,23,37892,33904,185.7914537777375
MOPC,Infraestructura,F,Arquitecto,32,38647,62759,279.234473032385
MJ,Justicia,M,Abogada,28,45079,36604,231.61225913974556
SALUD,Medicina,F,Fisioterapeuta,6,50675,27378,56.16744981463025
CODEPESCA,Pesca,M,Ingeniero,16,41256,33508,125.77457460410527
UASD,Educación,F,Profesor,22,52493,82633,196.2764666083879
MOPC,Infraestructura,M,Arquitecto,16,43374,84698,126.42622897229198
MJ,Justicia,F,Abogada,38,51324,82133,335.46566408542805
SALUD,Medicina,M,Fisioterapeuta,11,54173,93484,86.13891698993508
CODEPESCA,Pesca,F,Ingeniero,9,34533,26220,77.36553218905999
UASD,Educación,M,Profesor,18,58238,42366,148.44061893517525
MOPC,Infraestructura,F,Arquitecto,8,38728,78147,69.93621409875688
MJ,Justicia,M,Abogada,25,53507,56383,208.03927005991903
SALUD,Medicina,F,Fisioterapeuta,21,47146,27265,185.90996043686454
CODEPESCA,Pesca,M,Ingeniero,26,52403,69033,216.4214842136431
UASD,Educación,F,Profesor,13,54445,51568,118.38170485280713
MOPC,Infraestructura,M,Arquitecto,4,53657,60048,24.926170789844843
MJ,Justicia,F,Abogada,19,58716,68427,172.02398058583694
SALUD,Medicina,M,Fisioterapeuta,7,45491,76919,48.578746413727565
CODEPESCA,Pesca,F,Ingeniero,28,45515,33156,246.4608630833133
UASD,Educación,M,Profesor,32,57404,80427,270.2894209262888
MOPC,Infraestructura,F,Arquitecto,30,37599,82403,261.46804576650555
MJ,Justicia,M,Abogada,10,52317,68299,76.84552092296258
SALUD,Medicina,F,Fisioterapeuta,30,41272,68619,262.5990477122586
CODEPESCA,Pesca,M,Ingeniero,2,51974,56766,6.803770913916707
UASD,Educación,F,Profesor,27,33104,44150,233.91800256737935
MOPC,Infraestructura,M,Arquitecto,20,57252,94145,165.58120819949255
MJ,Justicia,F,Abogada,16,38113,70947,139.5211726122992
SALUD,Medicina,M,Fisioterapeuta,8,40994,74392,55.91896394687806
CODEPESCA,Pesca,F,Ingeniero,22,46266,31874,194.36107575505724
UASD,Educación,M,Profesor,1,37105,62769,0.21303639915552924
MOPC,Infraestructura,F,Arquitecto,21,59430,69604,189.68678633136173
MJ,Justicia,M,Abogada,10,30384,47772,70.09431877434714
SALUD,Medicina,F,Fisioterapeuta,5,49118,94515,46.967585043897415
CODEPESCA,Pesca,M,Ingeniero,32,49790,28991,267.9485306122539
UASD,Educación,F,Profesor,24,41353,79996,210.2931971996774
MOPC,Infraestructura,M,Arquitecto,30,37883,32755,246.84128439195194
MJ,Justicia,F,Abogada,14,33923,26699,120.78688218269588
SALUD,Medicina,M,Fisioterapeuta,11,34664,21931,80.1354940274633
CODEPESCA,Pesca,F,Ingeniero,11,45444,71405,98.16844998150248
UASD,Educación,M,Profesor,11,33341,22141,79.72795648271251
MOPC,Infraestructura,F,Arquitecto,9,57266,26004,84.36154781777266
MJ,Justicia,M,Abogada,15,47742,85992,119.04800321511058
SALUD,Medicina,F,Fisioterapeuta,20,45557,60284,176.69939433709584
CODEPESCA,Pesca,M,Ingeniero,27,55105,58347,225.97398568586263
UASD,Educación,F,Profesor,37,36715,43614,322.2483409675251
MOPC,Infraestructura,M,Arquitecto,38,57194,46791,322.55564039741677
MJ,Justicia,F,Abogada,21,59126,82937,189.59336809622147
SALUD,Medicina,M,Fisioterapeuta,16,55531,92949,130.16518249199893
CODEPESCA,Pesca,F,Ingeniero,11,31248,97350,93.79661963647378
UASD,Educación,M,Profesor,29,55128,42112,243.42463744773445
MOPC,Infraestructura,F,Arquitecto,30,44721,32391,263.6602299914697
MJ,Justicia,M,Abogada,1,54630,24375,0.21528629702526791
SALUD,Medicina,F,Fisioterapeuta,30,55461,41554,266.96325293541327
CODEPESCA,Pesca,M,Ingeniero,9,57291,42650,69.65252958930313
UASD,Educación,F,Profesor,36,44603,30566,315.9547246282465
MOPC,Infraestructura,M,Arquitecto,35,50298,47644,294.2701840032035
MJ,Justicia,F,Abogada,24,59924,48534,216.00396686577122
SALUD,Medicina,M,Fisioterapeuta,30,57204,66370,252.78437762619387
CODEPESCA,Pesca,F,Ingeniero,26,49752,94405,230.32054398437782
UASD,Educación,M,Profesor,16,58026,44149,130.93188807316693
MOPC,Infraestructura,F,Arquitecto,14,33856,35113,120.76624347105698
MJ,Justicia,M,Abogada,33,30358,34814,270.68868111496016
SALUD,Medicina,F,Fisioterapeuta,15,36473,51426,130.2941858123589
CODEPESCA,Pesca,M,Ingeniero,13,38394,60494,98.72808583984417
UASD,Educación,F,Profesor,4,50772,75230,38.756624935697864
MOPC,Infraestructura,M,Arquitecto,3,34079,29151,10.167363385435358
MJ,Justicia,F,Abogada,29,40035,86147,253.49637124650877
SALUD,Medicina,M,Fisioterapeuta,38,57744,46441,322.72465365178243
CODEPESCA,Pesca,F,Ingeniero,24,30697,56248,207.01114787425433
UASD,Educación,M,Profesor,23,52989,41696,190.4363391884465
MOPC,Infraestructura,F,Arquitecto,17,35879,32622,147.5548106228484
MJ,Justicia,M,Abogada,14,46580,76506,109.96877996011024
SALUD,Medicina,F,Fisioterapeuta,16,57504,39685,145.48689939862263
CODEPESCA,Pesca,M,Ingeniero,13,51163,28867,102.65668701703935
UASD,Educación,F,Profesor,19,56214,66748,171.25493580369059
MOPC,Infraestructura,M,Arquitecto,35,59952,29417,297.2377891415477
MJ,Justicia,F,Abogada,21,55883,93500,188.5968044891161
SALUD,Medicina,M,Fisioterapeuta,35,52161,65265,294.8432325273331
CODEPESCA,Pesca,F,Ingeniero,6,39245,37570,52.6512600741818
UASD,Educación,M,Profesor,36,52405,84966,303.6400840458058
